과밀지수(밀집도),관리년월,대분류명,상권명칭,상권번호,중분류명
2.5908,2017-01,소매,고창초교,2321,가전제품소매
0.4231,2017-01,소매,마석역_1,2322,가전제품소매
1.6536,2017-01,소매,창동역,2324,가전제품소매
0.6096,2017-01,소매,서울 동작구 노량진역,1978,가전제품소매
1.6852,2017-01,소매,방이동 먹자골목,1980,가전제품소매
0.4586,2017-01,소매,방이동 먹자골목,1980,가전제품소매
2.8758,2017-01,소매,인천 서구 석남1동_2,1981,가전제품소매
4.4442,2017-01,소매,인천 서구 석남1동_2,1981,가전제품소매
0.7282,2017-01,소매,학동역,1982,가전제품소매
0.4738,2017-01,소매,서울 강남구 논현역_2,1984,가전제품소매
5.7985,2017-01,소매,남동인더스파크역_1,1670,가전제품소매
0.7392,2017-01,소매,경기 성남시 야탑역_1,1675,가전제품소매
0.2534,2017-01,소매,경기 성남시 야탑역_1,1675,가전제품소매
1.0968,2017-01,소매,경기 성남시 야탑역_1,1675,가전제품소매
0.3417,2017-01,소매,평내호평역,2328,가전제품소매
1.2492,2017-01,소매,심성고등학교,2332,가전제품소매
2.3550,2017-01,소매,심성고등학교,2332,가전제품소매
0.9098,2017-01,소매,경기 고양시 마두역,2333,가전제품소매
0.5455,2017-01,소매,안양역_5,1663,가전제품소매
1.6322,2017-01,소매,신천역,1962,가전제품소매
1.1978,2017-01,소매,선정릉역_1,1966,가전제품소매
0.7528,2017-01,소매,명학역_1,1639,가전제품소매
1.3540,2017-01,소매,김포초교,2299,가전제품소매
0.4859,2017-01,소매,김포시장,2300,가전제품소매
1.0303,2017-01,소매,김포시장,2300,가전제품소매
0.6731,2017-01,소매,경기 고양시 화정역_1,2302,가전제품소매
0.2292,2017-01,소매,서울 강북구 수유역_1,2308,가전제품소매
1.2897,2017-01,소매,서울 강북구 수유역_2,2310,가전제품소매
1.6655,2017-01,소매,덕양구청,2311,가전제품소매
0.7320,2017-01,소매,덕양구청,2311,가전제품소매
1.5779,2017-01,소매,덕양구청,2311,가전제품소매
0.8618,2017-01,소매,서울 강남구 논현역_1,1967,가전제품소매
0.4017,2017-01,소매,서울 강남구 논현역_1,1967,가전제품소매
1.5924,2017-01,소매,신도림역,1969,가전제품소매
0.4463,2017-01,소매,신도림역,1969,가전제품소매
0.1122,2017-01,소매,신도림역,1969,가전제품소매
0.8204,2017-01,소매,김포공설운동장앞사거리_1,2293,가전제품소매
0.6341,2017-01,소매,인천 연수구 송도1동_15,1654,가전제품소매
0.9473,2017-01,소매,안양역_4,1656,가전제품소매
2.3291,2017-01,소매,안양역_4,1656,가전제품소매
1.3988,2017-01,소매,안양역_4,1656,가전제품소매
0.4482,2017-01,소매,인덕원역_1,1659,가전제품소매
0.5269,2017-01,소매,인덕원역_2,1661,가전제품소매
2.2194,2017-01,소매,인덕원역_2,1661,가전제품소매
1.5638,2017-01,소매,인덕원역_2,1661,가전제품소매
2.2041,2017-01,소매,등나무근린공원 주변,2312,가전제품소매
1.5502,2017-01,소매,등나무근린공원 주변,2312,가전제품소매
0.6159,2017-01,소매,경기 안양시 범계역,1646,가전제품소매
0.7275,2017-01,소매,경기 안양시 범계역,1646,가전제품소매
0.6866,2017-01,소매,잠실역,1985,가전제품소매
0.2231,2017-01,소매,백석역_1,2315,가전제품소매
1.5825,2017-01,소매,잠실역 롯데월드,1970,가전제품소매
0.4512,2017-01,소매,포스코사거리_1,1971,가전제품소매
0.9321,2017-01,소매,포스코사거리_2,1972,가전제품소매
0.2988,2017-01,소매,국회의사당역_2,2066,가전제품소매
3.2485,2017-01,소매,용산구청,2072,가전제품소매
0.5134,2017-01,소매,인천 남동구 만수6동_4,1717,가전제품소매
1.1571,2017-01,소매,압구정 로데오거리_1,2050,가전제품소매
1.8111,2017-01,소매,원종사거리,2052,가전제품소매
0.4020,2017-01,소매,원종사거리,2052,가전제품소매
0.8761,2017-01,소매,삼미시장,1708,가전제품소매
0.8012,2017-01,소매,의정부역_2,2368,가전제품소매
0.3463,2017-01,소매,의정부역_2,2368,가전제품소매
1.6365,2017-01,소매,의정부 젊음의거리_1,2369,가전제품소매
0.9301,2017-01,소매,어룡역,2373,가전제품소매
1.2908,2017-01,소매,의정부 젊음의거리_2,2375,가전제품소매
0.6960,2017-01,소매,의정부 젊음의거리_2,2375,가전제품소매
1.7063,2017-01,소매,가능역,2379,가전제품소매
0.5164,2017-01,소매,경기도청북부청사역_1,2381,가전제품소매
0.2114,2017-01,소매,압구정 로데오거리_2,2054,가전제품소매
1.2533,2017-01,소매,압구정 로데오거리_2,2054,가전제품소매
0.3681,2017-01,소매,국회의사당역_1,2057,가전제품소매
0.6472,2017-01,소매,서울 용산구 신용산역,2065,가전제품소매
0.7320,2017-01,소매,서울 용산구 신용산역,2065,가전제품소매
0.6544,2017-01,소매,모란역_1,1696,가전제품소매
0.5775,2017-01,소매,모란역_2,1697,가전제품소매
0.3498,2017-01,소매,모란역_2,1697,가전제품소매
0.4914,2017-01,소매,학동사거리_1,2020,가전제품소매
1.4603,2017-01,소매,광주종합터미널,1682,가전제품소매
2.9893,2017-01,소매,인천 연수구 연수2동_4,1684,가전제품소매
1.4096,2017-01,소매,경기 고양시 주엽역_2,2350,가전제품소매
0.9294,2017-01,소매,경기 고양시 주엽역_2,2350,가전제품소매
0.6497,2017-01,소매,경기 고양시 주엽역_2,2350,가전제품소매
0.1565,2017-01,소매,서울 영등포구 여의도역_1,2028,가전제품소매
0.2265,2017-01,소매,서울 영등포구 여의도역_1,2028,가전제품소매
0.4698,2017-01,소매,서울 영등포구 여의도역_1,2028,가전제품소매
1.2353,2017-01,소매,청담사거리_2,2032,가전제품소매
0.1813,2017-01,소매,청담사거리_2,2032,가전제품소매
0.3803,2017-01,소매,경기 과천시 정부과천청사역_1,1692,가전제품소매
0.5485,2017-01,소매,경기 고양시 대화역,2352,가전제품소매
0.3542,2017-01,소매,청담사거리_3,2043,가전제품소매
0.5809,2017-01,소매,신사동 가로수길,2045,가전제품소매
0.6173,2017-01,소매,인천종합터미널,1713,가전제품소매
0.4564,2017-01,소매,인천지방법원_2,1715,가전제품소매
0.2481,2017-01,소매,안양역_5,1663,가전제품소매
0.3031,2017-01,소매,서울 강남구 강남구청역_1,1987,가전제품소매
1.0323,2017-01,소매,서울 강남구 학동역_3,1988,가전제품소매
0.2908,2017-01,소매,서울 강남구 학동역_3,1988,가전제품소매
0.8701,2017-01,소매,서울 강남구 강남구청역_2,1991,가전제품소매
0.3832,2017-01,소매,서울 강남구 강남구청역_2,1991,가전제품소매
0.8309,2017-01,소매,안양역_6,1666,가전제품소매
0.9965,2017-01,소매,관양사거리,1667,가전제품소매
0.6547,2017-01,소매,안양역_7,1668,가전제품소매
0.6770,2017-01,소매,고양시청_1,2338,가전제품소매
1.5779,2017-01,소매,고양시청_1,2338,가전제품소매
0.9410,2017-01,소매,고양시청_2,2339,가전제품소매
0.2983,2017-01,소매,마두역,2340,가전제품소매
1.1271,2017-01,소매,영등포역_1,1992,가전제품소매
0.9891,2017-01,소매,서울 강남구 신사역,1993,가전제품소매
0.1129,2017-01,소매,서울 강남구 신사역,1993,가전제품소매
1.0020,2017-01,소매,영등포역_2,1999,가전제품소매
1.1083,2017-01,소매,연수역_1,1686,가전제품소매
4.2521,2017-01,소매,연수역_2,1689,가전제품소매
2.2193,2017-01,소매,정발산역_1,2341,가전제품소매
0.2077,2017-01,소매,정발산역_2,2342,가전제품소매
0.2055,2017-01,소매,정발산역_3,2343,가전제품소매
0.3581,2017-01,소매,정발산역_4,2344,가전제품소매
2.0731,2017-01,소매,정발산역_4,2344,가전제품소매
2.3156,2017-01,소매,교동삼거리,2440,가전제품소매
1.2810,2017-01,소매,속초먹거리촌,2442,가전제품소매
1.3514,2017-01,소매,속초먹거리촌,2442,가전제품소매
1.1812,2017-01,소매,속초먹거리촌,2442,가전제품소매
1.1846,2017-01,소매,속초먹거리촌,2442,가전제품소매
0.4200,2017-01,소매,양양군청,2444,가전제품소매
0.4123,2017-01,소매,진부공용버스정류장,2448,가전제품소매
0.6172,2017-01,소매,송우리시외버스터미널_2,2399,가전제품소매
2.7732,2017-01,소매,법원사거리,2400,가전제품소매
0.5629,2017-01,소매,지행역,2404,가전제품소매
1.7794,2017-01,소매,지행역,2404,가전제품소매
0.4705,2017-01,소매,서울 강동구 천호역_1,2100,가전제품소매
0.7310,2017-01,소매,서울 강동구 천호역_1,2100,가전제품소매
1.0528,2017-01,소매,양재동 꽃시장,1760,가전제품소매
1.2399,2017-01,소매,전곡터미널,2410,가전제품소매
0.4577,2017-01,소매,인천 남동구 만수2동_2,1748,가전제품소매
2.0416,2017-01,소매,서울 광진구 건대입구역_2,2120,가전제품소매
1.7936,2017-01,소매,서울 광진구 건대입구역_2,2120,가전제품소매
0.8513,2017-01,소매,서울 마포구 마포역_2,2122,가전제품소매
0.5602,2017-01,소매,경인교대입구역_3,2123,가전제품소매
2.2866,2017-01,소매,서울 관악구 대학동_1,1766,가전제품소매
1.2190,2017-01,소매,인천 계양구 계산4동_2,2103,가전제품소매
4.1878,2017-01,소매,건대입구역,2106,가전제품소매
0.7700,2017-01,소매,서울 광진구 건대입구역_1,2109,가전제품소매
0.3810,2017-01,소매,서울 강동구 천호역_2,2110,가전제품소매
0.2276,2017-01,소매,서울 강동구 천호역_2,2110,가전제품소매
1.0166,2017-01,소매,주안역_2,1754,가전제품소매
0.7543,2017-01,소매,춘천시청,2413,가전제품소매
1.1135,2017-01,소매,춘천지방법원 속초지원,2422,가전제품소매
0.4303,2017-01,소매,동송시외버스공용터미널,2424,가전제품소매
1.5917,2017-01,소매,동송시외버스공용터미널,2424,가전제품소매
0.8897,2017-01,소매,중앙시장,2430,가전제품소매
0.7687,2017-01,소매,중앙시장,2430,가전제품소매
1.5569,2017-01,소매,국회의사당역_2,2066,가전제품소매
0.6049,2017-01,소매,국회의사당역_2,2066,가전제품소매
0.0915,2017-01,소매,국회의사당역_2,2066,가전제품소매
0.9060,2017-01,소매,인하대 후문,1728,가전제품소매
4.5829,2017-01,소매,인천 남동구 만수1동_1,1733,가전제품소매
1.0010,2017-01,소매,인천 남동구 구월4동_1,1735,가전제품소매
0.6951,2017-01,소매,금릉역,2389,가전제품소매
1.0725,2017-01,소매,금릉역,2389,가전제품소매
0.8162,2017-01,소매,금릉역,2389,가전제품소매
0.2426,2017-01,소매,서울 강동구 길동역,2099,가전제품소매
0.8619,2017-01,소매,인천 남구 주안2동_1,1742,가전제품소매
2.1475,2017-01,소매,인천 남구 주안6동_1,1745,가전제품소매
1.1533,2017-01,소매,한남오거리,2081,가전제품소매
0.5189,2017-01,소매,서울 용산구 이태원역,2083,가전제품소매
0.8615,2017-01,소매,서울 용산구 이태원역,2083,가전제품소매
0.3563,2017-01,소매,서울 금천구 시흥1동_4,1727,가전제품소매
1.8748,2017-01,소매,가평경찰서,2396,가전제품소매
6.3053,2017-01,소매,가평경찰서,2396,가전제품소매
0.6232,2017-01,소매,용산 전자상가_3,2085,가전제품소매
0.5087,2017-01,소매,서울 광진구 강변역,2087,가전제품소매
0.2830,2017-01,소매,용산 전자상가_5,2095,가전제품소매
0.3557,2017-01,소매,용산 전자상가_5,2095,가전제품소매
0.5645,2017-01,소매,주안역_1,1753,가전제품소매
1.3097,2017-01,소매,송우리시외버스터미널_2,2399,가전제품소매
1.4701,2017-01,소매,인천 남동구 만수6동_1,1716,가전제품소매
1.5107,2017-01,소매,인천 남동구 만수6동_1,1716,가전제품소매
1.0428,2017-01,소매,장현초등학교 주변,2362,가전제품소매
0.9436,2017-01,소매,장현초등학교 주변,2362,가전제품소매
1.4322,2017-01,소매,청평시외버스터미널,2366,가전제품소매
0.7134,2017-01,소매,경기 성남시 신흥역_2,1703,가전제품소매
3.4930,2017-01,소매,경기 성남시 신흥역_2,1703,가전제품소매
0.7168,2017-01,소매,문정역,1838,가전제품소매
0.6160,2017-01,소매,강릉역광장_1,2522,가전제품소매
1.2717,2017-01,소매,서울 관악구 신림역_1,1819,가전제품소매
0.3586,2017-01,소매,서울 관악구 신림역_2,1823,가전제품소매
2.0329,2017-01,소매,부천역_1,1824,가전제품소매
0.4221,2017-01,소매,양재역,1839,가전제품소매
1.2520,2017-01,소매,양재역,1839,가전제품소매
2.2114,2017-01,소매,장충동 족발거리,2171,가전제품소매
1.4203,2017-01,소매,장충동 족발거리,2171,가전제품소매
2.2927,2017-01,소매,서울 중구 명동역,2172,가전제품소매
0.8197,2017-01,소매,서울 중구 명동역,2172,가전제품소매
1.3254,2017-01,소매,서울 중구 명동역,2172,가전제품소매
0.0756,2017-01,소매,남대문시장,2176,가전제품소매
2.7429,2017-01,소매,인천 서구 연희동_3,2136,가전제품소매
0.7484,2017-01,소매,인천 서구 연희동_3,2136,가전제품소매
2.2594,2017-01,소매,어린이대공원역,2138,가전제품소매
2.1433,2017-01,소매,어린이대공원역,2138,가전제품소매
0.6588,2017-01,소매,인천 계양구 임학역,2143,가전제품소매
0.1742,2017-01,소매,광명사거리역,1805,가전제품소매
1.3609,2017-01,소매,용문역,1808,가전제품소매
0.7158,2017-01,소매,국립춘천박물관,2458,가전제품소매
2.2612,2017-01,소매,국립춘천박물관,2458,가전제품소매
1.4095,2017-01,소매,춘천 부영아파트,2469,가전제품소매
1.1006,2017-01,소매,남춘천역,2473,가전제품소매
0.5896,2017-01,소매,묵호역,2477,가전제품소매
0.1326,2017-01,소매,가산디지털단지역_3,1810,가전제품소매
0.3631,2017-01,소매,가산디지털단지역_3,1810,가전제품소매
13.5933,2017-01,소매,양재역_1,1814,가전제품소매
1.6305,2017-01,소매,동인천역,1791,가전제품소매
0.1475,2017-01,소매,가산디지털단지역_2,1795,가전제품소매
0.5491,2017-01,소매,서울 관악구 사당역,1799,가전제품소매
0.5694,2017-01,소매,서울 관악구 서울대입구역_1,1801,가전제품소매
0.3336,2017-01,소매,횡성군청,2481,가전제품소매
0.9677,2017-01,소매,횡성군청,2481,가전제품소매
0.4889,2017-01,소매,강원도삼척의료원,2483,가전제품소매
2.2505,2017-01,소매,강서구청,2158,가전제품소매
0.8246,2017-01,소매,인천 계양구 계산4동_1,2115,가전제품소매
1.1583,2017-01,소매,인천 계양구 계산4동_1,2115,가전제품소매
1.0059,2017-01,소매,서울 마포구 마포역_1,2116,가전제품소매
0.8400,2017-01,소매,서울 관악구 사당역,1778,가전제품소매
0.6700,2017-01,소매,경기 광명시 철산역,1781,가전제품소매
0.7807,2017-01,소매,경기 광명시 철산역,1781,가전제품소매
1.1822,2017-01,소매,경기 광명시 철산역,1781,가전제품소매
0.8917,2017-01,소매,포이사거리,1782,가전제품소매
0.6770,2017-01,소매,주문진항,2432,가전제품소매
0.6792,2017-01,소매,인제군청,2433,가전제품소매
1.7887,2017-01,소매,인제군청,2433,가전제품소매
0.4880,2017-01,소매,인제군청,2433,가전제품소매
1.8471,2017-01,소매,인천 부평구 동암역_1,1774,가전제품소매
1.8982,2017-01,소매,인천 부평구 동암역_1,1774,가전제품소매
0.5825,2017-01,소매,등촌역,2146,가전제품소매
1.1973,2017-01,소매,등촌역,2146,가전제품소매
1.1959,2017-01,소매,등촌역,2146,가전제품소매
0.5690,2017-01,소매,가산디지털단지역_1,1787,가전제품소매
0.2985,2017-01,소매,가산디지털단지역_1,1787,가전제품소매
