시도,시군구,업종대분류,분류,업종중분류,1년 미만,1~2년,2~3년,3~5년,5년 이상,합계,평균
서울특별시,광진구,생활서비스,기타,예식/의례/관혼상제,5,3,5,4,16,33,3.5
서울특별시,광진구,생활서비스,기타,대중목욕탕/휴게,8,8,5,20,26,67,3.56
서울특별시,광진구,생활서비스,기타,주택수리,2,3,35,140,31,211,3.83
서울특별시,광진구,생활서비스,기타,자동차/이륜차,1,5,41,182,82,311,4.01
서울특별시,광진구,생활서비스,기타,대행업,0,0,2,5,11,18,4.44
서울특별시,광진구,생활서비스,기타,사진,7,3,13,31,34,88,3.8
서울특별시,광진구,소매,기타,페인트/유리제품소매,3,0,3,8,10,24,3.79
서울특별시,광진구,소매,기타,애견/애완/동물,2,1,8,11,6,28,3.45
서울특별시,광진구,소매,기타,가정/주방/인테리어,15,12,73,255,150,505,3.92
서울특별시,광진구,소매,기타,기타판매업,5,1,67,73,155,301,4.11
서울특별시,광진구,소매,기타,음/식료품소매,40,14,97,328,156,635,3.74
서울특별시,광진구,소매,기타,자동차/자동차용품,0,1,33,51,41,126,3.91
서울특별시,광진구,소매,기타,선물/팬시/기념품,8,6,19,99,38,170,3.8
서울특별시,광진구,소매,기타,시계/귀금속소매,0,1,12,39,13,65,3.88
서울특별시,광진구,소매,기타,책/서적/도서,0,1,4,57,30,92,4.23
서울특별시,광진구,소매,기타,사무/문구/컴퓨터,3,8,37,179,96,323,4.03
서울특별시,광진구,소매,기타,사진/광학/정밀기기소매,28,18,68,207,140,461,3.77
서울특별시,광진구,소매,기타,의복의류,42,37,184,698,336,1297,3.86
서울특별시,광진구,소매,기타,가전제품소매,11,10,18,134,38,211,3.75
서울특별시,광진구,소매,기타,유아용품,0,0,1,9,9,19,4.39
서울특별시,광진구,소매,기타,가방/신발/액세서리,7,11,40,158,53,269,3.78
서울특별시,광진구,소매,기타,의약/의료품소매,3,4,15,82,38,142,3.96
서울특별시,광진구,소매,기타,예술품/골동품/수석/분재,0,5,11,3,5,24,3.0
서울특별시,광진구,소매,기타,건강/미용식품,15,7,26,95,103,246,3.98
서울특별시,광진구,소매,기타,중고품소매/교환,0,0,5,18,16,39,4.22
서울특별시,광진구,소매,기타,운동/경기용품소매,8,3,26,81,33,151,3.73
서울특별시,광진구,소매,기타,종교용품판매,0,0,2,3,0,5,3.4
서울특별시,광진구,소매,기타,화장품소매,18,9,53,232,81,393,3.79
서울특별시,광진구,소매,기타,취미/오락관련소매,3,1,5,25,13,47,3.84
서울특별시,광진구,소매,기타,철물/난방/건설자재소매,4,2,26,74,57,163,3.99
서울특별시,광진구,소매,기타,종합소매점,163,81,116,479,240,1079,3.34
서울특별시,광진구,소매,기타,가구소매,13,2,30,92,50,187,3.76
서울특별시,광진구,숙박,기타,호텔/콘도,4,3,1,2,5,15,2.8
서울특별시,광진구,숙박,기타,민박/하숙,0,0,5,0,0,5,2.5
서울특별시,광진구,숙박,기타,모텔/여관/여인숙,3,3,10,19,61,96,4.29
서울특별시,광진구,스포츠,기타,실내운동시설,5,6,35,133,59,238,3.89
서울특별시,광진구,스포츠,기타,실외운동시설,0,0,2,8,9,19,4.32
서울특별시,광진구,스포츠,기타,운영관리시설,1,0,5,6,6,18,3.72
서울특별시,광진구,음식,기타,닭/오리요리,55,35,66,127,150,433,3.47
서울특별시,광진구,음식,기타,분식,74,60,72,176,264,646,3.61
서울특별시,광진구,음식,기타,별식/퓨전요리,22,14,25,42,61,164,3.46
서울특별시,광진구,음식,기타,한식,252,194,304,631,629,2010,3.41
서울특별시,광진구,음식,기타,커피점/카페,129,116,142,206,175,768,2.99
서울특별시,광진구,음식,기타,유흥주점,92,82,157,491,289,1111,3.57
서울특별시,광진구,음식,기타,양식,53,40,30,69,81,273,3.09
서울특별시,광진구,음식,기타,패스트푸드,41,42,36,76,81,276,3.2
서울특별시,광진구,음식,기타,기타음식업,10,12,14,36,131,203,4.22
서울특별시,광진구,음식,기타,부페,8,4,1,5,12,30,3.08
서울특별시,광진구,음식,기타,일식/수산물,69,59,87,104,152,471,3.22
서울특별시,광진구,음식,기타,제과제빵떡케익,45,33,22,56,107,263,3.37
서울특별시,광진구,음식,기타,음식배달서비스,0,0,0,0,2,2,5.0
서울특별시,광진구,음식,기타,중식,36,21,24,53,58,192,3.18
서울특별시,광진구,학문/교육,학원,창업취업취미,2,0,4,3,6,15,3.53
서울특별시,광진구,학문/교육,학원,어학,3,9,22,85,25,144,3.72
서울특별시,광진구,학문/교육,기타,유아교육,1,2,15,61,161,240,4.54
서울특별시,광진구,학문/교육,기타,연구소,2,0,8,3,10,23,3.61
서울특별시,광진구,학문/교육,학원,보습교습입시,20,12,39,333,76,480,3.83
서울특별시,광진구,학문/교육,학원,기타,9,9,80,111,52,261,3.53
서울특별시,광진구,학문/교육,기타,특수교육기관,0,0,0,0,4,4,5.0
서울특별시,광진구,학문/교육,기타,도서관/독서실,0,2,17,79,34,132,4.03
서울특별시,광진구,학문/교육,기타,학교,0,0,5,5,49,59,4.7
서울특별시,광진구,학문/교육,학원,예능취미체육,9,3,21,72,22,127,3.62
서울특별시,광진구,학문/교육,학원,컴퓨터,1,2,0,3,9,15,4.03
서울특별시,광진구,학문/교육,기타,기타교육기관,1,0,4,23,20,48,4.22
서울특별시,광진구,학문/교육,학원,자격/국가고시,1,2,2,9,2,16,3.41
서울특별시,광진구,학문/교육,학원,음악미술무용,23,14,49,175,79,340,3.68
서울특별시,광진구,학문/교육,기타,학문교육기타,0,0,5,7,17,29,4.33
서울특별시,동대문구,관광/여가/오락,기타,PC/오락/당구/볼링등,8,7,43,77,46,181,3.65
서울특별시,동대문구,관광/여가/오락,기타,연극/영화/극장,0,0,1,2,2,5,4.1
서울특별시,동대문구,관광/여가/오락,기타,스포츠/운동,0,0,2,0,0,2,2.5
서울특별시,동대문구,관광/여가/오락,기타,경마/경륜/성인오락,2,9,1,1,4,17,2.41
서울특별시,동대문구,관광/여가/오락,기타,놀이/여가/취미,0,2,0,1,0,3,2.33
서울특별시,동대문구,관광/여가/오락,기타,전시/관람,2,0,3,1,4,10,3.25
서울특별시,동대문구,관광/여가/오락,기타,무도/유흥/가무,1,5,22,107,31,166,3.89
서울특별시,동대문구,관광/여가/오락,기타,요가/단전/마사지,1,0,8,19,8,36,3.79
서울특별시,동대문구,부동산,기타,분양,0,0,4,2,3,9,3.67
서울특별시,동대문구,부동산,기타,부동산중개,16,13,142,106,173,450,3.71
서울특별시,동대문구,부동산,기타,부동산관련서비스,0,0,0,0,46,46,5.0
서울특별시,동대문구,부동산,기타,평가/개발/관리,3,5,9,7,112,136,4.56
서울특별시,동대문구,부동산,기타,부동산임대,0,3,5,8,41,57,4.46
서울특별시,동대문구,생활서비스,기타,개인/가정용품수리,6,15,11,28,23,83,3.37
서울특별시,동대문구,생활서비스,기타,사진,3,0,7,13,11,34,3.71
서울특별시,동대문구,생활서비스,기타,기타서비스업,0,1,10,11,16,38,3.96
서울특별시,동대문구,생활서비스,기타,주유소/충전소,1,0,3,7,11,22,4.14
서울특별시,동대문구,생활서비스,기타,행사/이벤트,0,0,4,1,8,13,4.15
서울특별시,동대문구,생활서비스,기타,대중목욕탕/휴게,9,14,6,8,20,57,3.03
서울특별시,동대문구,생활서비스,기타,대행업,0,1,4,7,8,20,3.98
서울특별시,동대문구,생활서비스,기타,운송/배달/택배,5,6,9,27,69,116,4.2
서울특별시,동대문구,생활서비스,기타,이/미용/건강,85,71,168,319,306,949,3.56
서울특별시,동대문구,생활서비스,기타,장례/묘지,0,2,0,1,5,8,4.0
서울특별시,동대문구,생활서비스,기타,자동차/이륜차,5,3,40,246,117,411,4.08
서울특별시,동대문구,생활서비스,기타,세탁/가사서비스,24,18,28,67,174,311,4.01
서울특별시,동대문구,생활서비스,기타,인력/고용/용역알선,1,0,6,5,17,29,4.16
서울특별시,동대문구,생활서비스,기타,법무세무회계,4,6,9,30,71,120,4.24
서울특별시,동대문구,생활서비스,기타,개인서비스,0,0,7,6,7,20,3.82
서울특별시,동대문구,생활서비스,기타,예식/의례/관혼상제,1,5,1,9,6,22,3.48
서울특별시,동대문구,생활서비스,기타,물품기기대여,3,2,5,7,21,38,3.95
서울특별시,동대문구,생활서비스,기타,주택수리,4,0,10,12,27,53,3.96
서울특별시,동대문구,생활서비스,기타,광고/인쇄,3,1,14,19,37,74,4.04
서울특별시,동대문구,소매,기타,화장품소매,35,7,52,111,60,265,3.4
서울특별시,동대문구,소매,기타,애견/애완/동물,1,1,2,1,2,7,3.0
서울특별시,동대문구,소매,기타,선물/팬시/기념품,3,3,14,42,35,97,3.96
서울특별시,동대문구,소매,기타,가정/주방/인테리어,16,12,42,223,84,377,3.83
서울특별시,동대문구,소매,기타,기타판매업,6,3,24,53,93,179,4.16
서울특별시,동대문구,소매,기타,사무/문구/컴퓨터,3,5,15,103,74,200,4.14
서울특별시,동대문구,소매,기타,예술품/골동품/수석/분재,0,1,7,11,7,26,3.77
서울특별시,동대문구,소매,기타,가구소매,3,1,16,22,10,52,3.48
서울특별시,동대문구,소매,기타,책/서적/도서,0,1,5,23,10,39,4.0
서울특별시,동대문구,소매,기타,유아용품,0,0,14,8,10,32,3.66
서울특별시,동대문구,소매,기타,종합소매점,300,115,221,336,184,1156,2.72
서울특별시,동대문구,소매,기타,철물/난방/건설자재소매,4,6,18,39,73,140,4.12
서울특별시,동대문구,소매,기타,의복의류,49,24,326,420,209,1028,3.5
서울특별시,동대문구,소매,기타,운동/경기용품소매,5,5,20,36,27,93,3.65
서울특별시,동대문구,소매,기타,종교용품판매,1,1,0,1,0,3,2.0
서울특별시,동대문구,소매,기타,의약/의료품소매,2,1,5,37,33,78,4.21
서울특별시,동대문구,소매,기타,시계/귀금속소매,4,0,9,29,14,56,3.76
서울특별시,동대문구,소매,기타,취미/오락관련소매,1,0,0,11,8,20,4.22
서울특별시,동대문구,소매,기타,가전제품소매,5,11,37,31,14,98,3.12
서울특별시,동대문구,소매,기타,가방/신발/액세서리,38,10,77,237,40,402,3.42
서울특별시,동대문구,소매,기타,건강/미용식품,23,14,45,122,170,374,3.97
서울특별시,동대문구,소매,기타,사진/광학/정밀기기소매,20,32,26,123,94,295,3.68
서울특별시,동대문구,소매,기타,중고품소매/교환,4,2,3,16,19,44,3.9
서울특별시,동대문구,소매,기타,페인트/유리제품소매,4,4,2,9,15,34,3.65
서울특별시,동대문구,소매,기타,음/식료품소매,158,26,124,333,223,864,3.33
서울특별시,동대문구,소매,기타,자동차/자동차용품,3,7,69,103,147,329,4.05
서울특별시,동대문구,숙박,기타,모텔/여관/여인숙,7,8,11,23,99,148,4.26
서울특별시,동대문구,숙박,기타,호텔/콘도,2,2,3,6,3,16,3.16
서울특별시,동대문구,숙박,기타,민박/하숙,0,0,0,0,1,1,5.0
서울특별시,동대문구,스포츠,기타,실외운동시설,1,0,3,3,0,7,2.86
서울특별시,동대문구,스포츠,기타,실내운동시설,5,5,19,52,29,110,3.73
서울특별시,동대문구,스포츠,기타,운영관리시설,0,0,0,3,2,5,4.4
서울특별시,동대문구,음식,기타,중식,11,13,17,36,34,111,3.44
서울특별시,동대문구,음식,기타,부페,3,9,1,1,7,21,2.69
서울특별시,동대문구,음식,기타,커피점/카페,68,75,89,104,128,464,3.07
